month,stn_id,n_hours,pres,slp,t_air,td_obs,rh,wind,wind_dir,gust,gust_dir,precip,precip_dur,sunshine,solar,vis_manual,vis_auto,uv,cloud_manual,cloud_sat,td_magnus,dpd,rain_3h,rain_6h,rh_stuck,sky_obscured,cloud_manual_eff
2008-01,467550,743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.584,1.0,0.334,0.0,1.0,0.334,0.0,1.0,1.0,0.997,0.993,1.0,1.0,0.334
2008-02,467550,696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.332,0.0,1.0,0.332,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.332
2008-03,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.241,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2008-04,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.332,0.0,1.0,0.258,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.332
2008-05,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.254,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2008-06,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.999,0.188,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2008-07,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.222,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2008-08,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.876,0.234,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2008-09,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.994,0.161,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2008-10,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.332,0.0,1.0,0.294,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.332
2008-11,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.332,0.0,0.983,0.243,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.332
2008-12,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.332,0.0,0.999,0.263,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.332
2009-01,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.305,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2009-02,467550,672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.26,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2009-03,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.976,0.203,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2009-04,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.132,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2009-05,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.272,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2009-06,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.236,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2009-07,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.988,0.23,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2009-08,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.228,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2009-09,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.222,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.332
2009-10,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2009-11,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.996,0.289,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2009-12,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.991,0.216,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2010-01,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.224,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2010-02,467550,672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.996,0.171,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2010-03,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.241,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2010-04,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.176,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2010-05,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.173,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2010-06,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.999,0.171,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2010-07,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.254,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2010-08,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.999,0.257,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2010-09,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.224,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2010-10,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.255,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2010-11,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.246,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2010-12,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.265,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2011-01,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.173,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2011-02,467550,672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.997,0.198,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2011-03,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.169,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2011-04,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.229,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2011-05,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.147,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2011-06,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.215,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2011-07,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.23,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2011-08,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.335,0.0,1.0,0.219,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.335
2011-09,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.276,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2011-10,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.227,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2011-11,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.212,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.331
2011-12,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.191,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2012-01,467550,744,1.0,0.942,1.0,1.0,1.0,1.0,1.0,0.954,0.954,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.173,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.332
2012-02,467550,696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.997,0.154,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2012-03,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.241,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2012-04,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.919,0.089,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2012-05,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.235,0.155,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2012-06,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.964,0.157,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2012-07,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.332,0.0,1.0,0.234,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.332
2012-08,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.833,0.18,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2012-09,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.971,0.288,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2012-10,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.319,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2012-11,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.99,0.19,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2012-12,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.18,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2013-01,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.281,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2013-02,467550,672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.307,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2013-03,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.206,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.332
2013-04,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.915,0.915,1.0,1.0,0.583,1.0,0.332,0.0,1.0,0.11,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.332
2013-05,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.995,0.995,1.0,1.0,0.583,1.0,0.333,0.0,0.999,0.12,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2013-06,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.992,0.206,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2013-07,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.286,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2013-08,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.802,0.194,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2013-09,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.332,0.238,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.332
2013-10,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.313,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2013-11,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.75,0.271,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2013-12,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.849,0.199,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2014-01,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.995,0.308,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2014-02,467550,672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.994,0.226,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2014-03,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.278,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2014-04,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.256,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2014-05,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.167,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2014-06,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.332,0.0,1.0,0.167,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.331
2014-07,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.267,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2014-08,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.227,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.332
2014-09,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.231,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2014-10,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.985,0.316,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2014-11,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.335,0.0,1.0,0.226,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.335
2014-12,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.185,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2015-01,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.355,0.278,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2015-02,467550,672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.167,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2015-03,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.152,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2015-04,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.207,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2015-05,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.132,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2015-06,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.271,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2015-07,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.19,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2015-08,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.128,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2015-09,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.222,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2015-10,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.239,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2015-11,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.282,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2015-12,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.332,0.0,1.0,0.228,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2016-01,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.034,0.138,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2016-02,467550,696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.0,0.136,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2016-03,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.0,0.117,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2016-04,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.0,0.154,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2016-05,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.0,0.203,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2016-06,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.0,0.199,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2016-07,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.0,0.228,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2016-08,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.0,0.184,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2016-09,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.033,0.153,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2016-10,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.0,0.253,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2016-11,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.0,0.239,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2016-12,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.0,0.257,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2017-01,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.999,0.241,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2017-02,467550,672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.195,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2017-03,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.14,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2017-04,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.332,0.0,1.0,0.172,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.332
2017-05,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.151,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2017-06,467550,720,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,1.0,0.583,1.0,0.278,0.0,0.833,0.151,0.0,0.833,0.833,0.831,0.826,1.0,1.0,0.278
2017-07,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.224,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2017-08,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.242,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2017-09,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.275,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2017-10,467550,744,1.0,0.997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.258,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2017-11,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.183,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2017-12,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.905,0.241,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2018-01,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.966,0.196,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2018-02,467550,672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,0.929,0.179,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2018-03,467550,744,1.0,1.0,1.0,1.0,1.0,0.984,0.984,0.984,0.984,1.0,1.0,0.583,1.0,0.333,0.0,0.968,0.246,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2018-04,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.258,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.332
2018-05,467550,744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.269,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
2018-06,467550,720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583,1.0,0.333,0.0,1.0,0.192,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333
